gene_symbol,gene_biotype
RAB8A,protein_coding
ENSG00000269243,lncRNA
HSH2D,protein_coding
CIB3,protein_coding
FAM32A,protein_coding
ENSG00000267033,lncRNA
ENSG00000287961,lncRNA
AP1M1,protein_coding
KLF2-DT,lncRNA
ENSG00000289333,lncRNA
KLF2,protein_coding
ENSG00000277825,lncRNA
EPS15L1,protein_coding
ENSG00000280332,TEC
ENSG00000290070,lncRNA
ENSG00000240418,processed_pseudogene
ENSG00000267703,lncRNA
ENSG00000289330,lncRNA
CALR3,protein_coding
ENSG00000141979,protein_coding
C19orf44,protein_coding
CHERP,protein_coding
RN7SL146P,misc_RNA
ENSG00000269399,lncRNA
SLC35E1,protein_coding
ENSG00000268309,lncRNA
ENSG00000269085,lncRNA
ENSG00000279529,lncRNA
MED26,protein_coding
ENSG00000268790,protein_coding
ENSG00000269578,lncRNA
ENSG00000279748,TEC
ENSG00000279977,TEC
ENSG00000268087,lncRNA
ENSG00000269427,lncRNA
SMIM7,protein_coding
ENSG00000269044,lncRNA
ENSG00000267904,lncRNA
TMEM38A,protein_coding
ENSG00000269419,processed_pseudogene
NWD1,protein_coding
ENSG00000269799,lncRNA
SIN3B,protein_coding
ENSG00000268743,lncRNA
F2RL3,protein_coding
CPAMD8,protein_coding
RN7SL835P,misc_RNA
RN7SL823P,misc_RNA
ENSG00000268985,lncRNA
HAUS8,protein_coding
ENSG00000268289,lncRNA
MYO9B,protein_coding
ENSG00000269066,lncRNA
ENSG00000268056,lncRNA
ENSG00000269836,lncRNA
ENSG00000269480,lncRNA
USE1,protein_coding
OCEL1,protein_coding
NR2F6,protein_coding
ENSG00000269095,protein_coding
USHBP1,protein_coding
BABAM1,protein_coding
ENSG00000269307,protein_coding
ANKLE1,protein_coding
ABHD8,protein_coding
MRPL34,protein_coding
ENSG00000269815,lncRNA
DDA1,protein_coding
ANO8,protein_coding
GTPBP3,protein_coding
PLVAP,protein_coding
ENSG00000269350,lncRNA
CCDC194,protein_coding
BST2,protein_coding
BISPR,lncRNA
MVB12A,protein_coding
ENSG00000269481,lncRNA
ENSG00000254503,processed_pseudogene
ENSG00000269053,lncRNA
TMEM221,protein_coding
ENSG00000269035,protein_coding
ENSG00000269736,lncRNA
NXNL1,protein_coding
SLC27A1,protein_coding
PGLS-DT,lncRNA
PGLS,protein_coding
ENSG00000269161,lncRNA
NIBAN3,protein_coding
COLGALT1,protein_coding
RPL21P130,processed_pseudogene
UNC13A,protein_coding
ENSG00000269752,lncRNA
ENSG00000279300,TEC
MAP1S,protein_coding
ENSG00000268112,lncRNA
FCHO1,protein_coding
B3GNT3,protein_coding
INSL3,protein_coding
JAK3,protein_coding
RPL18A,protein_coding
SNORA68,snoRNA
ENSG00000279617,TEC
SLC5A5,protein_coding
CCDC124,protein_coding
KCNN1,protein_coding
RNA5SP468,rRNA_pseudogene
ARRDC2,protein_coding
ENSG00000279172,TEC
ENSG00000273654,transcribed_processed_pseudogene
ENSG00000268623,processed_pseudogene
RPS18P13,processed_pseudogene
IL12RB1,protein_coding
MAST3,protein_coding
MAST3-AS1,lncRNA
ENSG00000268173,protein_coding
PIK3R2,protein_coding
IFI30,protein_coding
MPV17L2,protein_coding
RAB3A,protein_coding
ENSG00000268650,lncRNA
ENSG00000285188,protein_coding
PDE4C,protein_coding
ENSG00000284797,protein_coding
IQCN,protein_coding
JUND,protein_coding
MIR3188,miRNA
RPL39P38,processed_pseudogene
LSM4,protein_coding
RN7SL513P,misc_RNA
PGPEP1,protein_coding
GDF15,protein_coding
MIR3189,miRNA
LRRC25,protein_coding
SSBP4,protein_coding
ISYNA1,protein_coding
ENSG00000268199,lncRNA
ELL,protein_coding
ENSG00000279262,TEC
ENSG00000280121,TEC
ENSG00000268938,lncRNA
FKBP8,protein_coding
ENSG00000269191,lncRNA
KXD1,protein_coding
ENSG00000268030,lncRNA
KXD1-AS1,lncRNA
UBA52,protein_coding
CRLF1,protein_coding
REX1BD,protein_coding
TMEM59L,protein_coding
RN7SL155P,misc_RNA
KLHL26,protein_coding
CRTC1,protein_coding
COMP,protein_coding
UPF1,protein_coding
GDF1,protein_coding
CERS1,protein_coding
ENSG00000269694,lncRNA
COPE,protein_coding
ENSG00000268193,protein_coding
DDX49,protein_coding
HOMER3,protein_coding
HOMER3-AS1,lncRNA
RN7SL70P,misc_RNA
SUGP2,protein_coding
ARMC6,protein_coding
SLC25A42,protein_coding
ENSG00000288837,lncRNA
TMEM161A,protein_coding
MEF2B,protein_coding
BORCS8-MEF2B,protein_coding
BORCS8,protein_coding
RFXANK,protein_coding
NR2C2AP,protein_coding
NCAN,protein_coding
RNU6-1028P,snRNA
ENSG00000267629,lncRNA
HAPLN4,protein_coding
ENSG00000280282,TEC
TM6SF2,protein_coding
SUGP1,protein_coding
MAU2,protein_coding
GATAD2A,protein_coding
ENSG00000267234,lncRNA
MIR640,miRNA
TSSK6,protein_coding
NDUFA13,protein_coding
ENSG00000258674,protein_coding
YJEFN3,protein_coding
CILP2,protein_coding
PBX4,protein_coding
PHF5AP1,processed_pseudogene
ENSG00000259242,lncRNA
LPAR2,protein_coding
GMIP,protein_coding
ATP13A1,protein_coding
ZNF101,protein_coding
ENSG00000271283,processed_pseudogene
ENSG00000270402,processed_pseudogene
ZNF14,protein_coding
ENSG00000275540,unprocessed_pseudogene
ENSG00000286080,lncRNA
ENSG00000271499,processed_pseudogene
LINC00663,lncRNA
ENSG00000287533,lncRNA
ENSG00000267581,lncRNA
ENSG00000267693,processed_pseudogene
ENSG00000291177,lncRNA
ZNF506,protein_coding
ENSG00000267481,lncRNA
ZNF56P,transcribed_unprocessed_pseudogene
BNIP3P9,processed_pseudogene
ZNF253,protein_coding
BNIP3P10,processed_pseudogene
ENSG00000267565,lncRNA
ZNF93,protein_coding
BNIP3P47,unprocessed_pseudogene
ENSG00000274800,unprocessed_pseudogene
ZNF682,protein_coding
ENSG00000268070,processed_pseudogene
ENSG00000274033,unprocessed_pseudogene
BNIP3P13,processed_pseudogene
ZNF90,protein_coding
ENSG00000240673,processed_pseudogene
ENSG00000274612,processed_pseudogene
ENSG00000267383,lncRNA
ENSG00000224864,transcribed_processed_pseudogene
ENSG00000267220,transcribed_unprocessed_pseudogene
BNIP3P15,processed_pseudogene
ZNF486,protein_coding
BNIP3P16,processed_pseudogene
ENSG00000267771,unprocessed_pseudogene
ENSG00000279039,TEC
ENSG00000280079,TEC
BNIP3P17,processed_pseudogene
ENSG00000268620,unprocessed_pseudogene
ENSG00000213985,processed_pseudogene
BNIP3P18,processed_pseudogene
ENSG00000269274,unprocessed_pseudogene
BNIP3P19,processed_pseudogene
ENSG00000276294,unprocessed_pseudogene
ENSG00000291130,lncRNA
BNIP3P20,processed_pseudogene
ENSG00000268461,unprocessed_pseudogene
ZNF826P,transcribed_unprocessed_pseudogene
MIR1270,miRNA
BNIP3P22,processed_pseudogene
ENSG00000269043,lncRNA
BNIP3P23,processed_pseudogene
ZNF737,protein_coding
ENSG00000269110,lncRNA
VN1R78P,unprocessed_pseudogene
ENSG00000268560,lncRNA
ZNF626,protein_coding
ENSG00000288815,lncRNA
ENSG00000280171,unprocessed_pseudogene
ENSG00000269779,unprocessed_pseudogene
ENSG00000268416,lncRNA
VN1R79P,unprocessed_pseudogene
ZNF66,protein_coding
BNIP3P24,processed_pseudogene
ENSG00000269373,unprocessed_pseudogene
ZNF85,protein_coding
ENSG00000279404,TEC
KRT18P40,unprocessed_pseudogene
ENSG00000268326,lncRNA
ENSG00000289297,lncRNA
ZNF430,protein_coding
ENSG00000271598,processed_pseudogene
VN1R80P,unprocessed_pseudogene
ZNF714,protein_coding
RNA5SP469,rRNA_pseudogene
VN1R81P,unprocessed_pseudogene
ZNF431,protein_coding
RPL7AP10,processed_pseudogene
VN1R82P,unprocessed_pseudogene
ENSG00000268892,unprocessed_pseudogene
ENSG00000269839,unprocessed_pseudogene
RPL36AP51,processed_pseudogene
ENSG00000268747,processed_pseudogene
VN1R83P,unprocessed_pseudogene
ZNF708,protein_coding
BNIP3P25,processed_pseudogene
ZNF738,protein_coding
ENSG00000268731,processed_pseudogene
ENSG00000213976,unprocessed_pseudogene
ZNF493,protein_coding
ENSG00000269237,protein_coding
ENSG00000268119,lncRNA
LINC00664,lncRNA
ZNF429,protein_coding
BNIP3P26,processed_pseudogene
ENSG00000268081,lncRNA
ENSG00000268555,lncRNA
ENSG00000268240,lncRNA
ENSG00000274503,unprocessed_pseudogene
ENSG00000271182,processed_pseudogene
ENSG00000268278,unprocessed_pseudogene
MTDHP3,processed_pseudogene
MTDHP4,processed_pseudogene
VN1R84P,unprocessed_pseudogene
ZNF100,protein_coding
CCNYL6,transcribed_processed_pseudogene
ENSG00000268184,lncRNA
BRI3BPP1,processed_pseudogene
ZNF43,protein_coding
BNIP3P27,processed_pseudogene
ZNF208,protein_coding
MTDHP2,processed_pseudogene
ENSG00000279377,TEC
BNIP3P28,processed_pseudogene
ENSG00000269504,lncRNA
ZNF257,protein_coding
BNIP3P29,processed_pseudogene
ZNF92P2,processed_pseudogene
ENSG00000268116,processed_pseudogene
PCGF7P,processed_pseudogene
MTDHP5,processed_pseudogene
VN1R85P,unprocessed_pseudogene
ZNF676,protein_coding
BNIP3P30,processed_pseudogene
ENSG00000282732,unprocessed_pseudogene
ENSG00000267872,lncRNA
ENSG00000268597,lncRNA
ZNF729,protein_coding
BNIP3P31,processed_pseudogene
ENSG00000268685,processed_pseudogene
RPL34P34,processed_pseudogene
ZNF98,protein_coding
ENSG00000269796,lncRNA
BNIP3P32,processed_pseudogene
ENSG00000270947,lncRNA
BNIP3P33,processed_pseudogene
ZNF209P,unprocessed_pseudogene
ENSG00000270317,processed_pseudogene
ENSG00000286157,lncRNA
ENSG00000260599,lncRNA
LINC01233,lncRNA
RNU6-1179P,snRNA
ENSG00000271149,unprocessed_pseudogene
GOLGA2P9,lncRNA
RN7SL860P,misc_RNA
ENSG00000268823,lncRNA
ENSG00000269025,transcribed_processed_pseudogene
RAD54L2P1,processed_pseudogene
LINC01785,lncRNA
ENSG00000268589,unprocessed_pseudogene
ZNF492,protein_coding
ENSG00000268981,lncRNA
ZNF849P,unprocessed_pseudogene
RPL34P33,processed_pseudogene
ENSG00000270475,processed_pseudogene
VN1R87P,unprocessed_pseudogene
ZNF99,protein_coding
ENSG00000279966,unprocessed_pseudogene
ENSG00000270518,unprocessed_pseudogene
BNIP3P34,processed_pseudogene
ZNF723,protein_coding
BNIP3P35,processed_pseudogene
VN1R88P,unprocessed_pseudogene
ENSG00000268296,lncRNA
ENSG00000269458,unprocessed_pseudogene
ZNF728,protein_coding
BNIP3P36,processed_pseudogene
LINC01859,lncRNA
LINC01858,lncRNA
ENSG00000269543,lncRNA
ENSG00000267886,lncRNA
ZNF730,protein_coding
BNIP3P37,processed_pseudogene
ENSG00000268105,processed_pseudogene
SNX6P1,processed_pseudogene
ENSG00000269471,processed_pseudogene
ZNF724,protein_coding
ENSG00000283201,protein_coding
BNIP3P38,processed_pseudogene
IPO5P1,transcribed_processed_pseudogene
ENSG00000269107,lncRNA
ENSG00000284428,lncRNA
VN1R90P,unprocessed_pseudogene
VN1R91P,unprocessed_pseudogene
ZNF91,protein_coding
ENSG00000267934,lncRNA
BNIP3P8,processed_pseudogene
CDC42EP3P1,processed_pseudogene
LINC01224,lncRNA
VN1R92P,unprocessed_pseudogene
ENSG00000275201,unprocessed_pseudogene
ZNF725P,unprocessed_pseudogene
ZNF675,protein_coding
ENSG00000268455,unprocessed_pseudogene
RPS27P29,processed_pseudogene
VN1R93P,unprocessed_pseudogene
ZNF681,protein_coding
RPSA2,protein_coding
ENSG00000233836,transcribed_unprocessed_pseudogene
BNIP3P39,processed_pseudogene
ENSG00000267924,lncRNA
ENSG00000277493,unprocessed_pseudogene
ENSG00000287399,lncRNA
ZNF726,protein_coding
ENSG00000269289,lncRNA
ENSG00000269397,lncRNA
ENSG00000269421,unprocessed_pseudogene
RNA5-8SP4,rRNA_pseudogene
ENSG00000268362,lncRNA
ZNF254,protein_coding
ENSG00000279425,TEC
BNIP3P40,processed_pseudogene
ENSG00000276030,lncRNA
ENSG00000268442,transcribed_processed_pseudogene
ERVK-28,lncRNA
ENSG00000279882,TEC
LINC00662,lncRNA
ENSG00000261770,lncRNA
LINC02987,lncRNA
ENSG00000281468,lncRNA
ENSG00000267264,processed_pseudogene
SLC25A1P5,processed_pseudogene
ENSG00000266977,lncRNA
ENSG00000267389,unprocessed_pseudogene
ENSG00000290593,lncRNA
ENSG00000267768,processed_pseudogene
ENSG00000267630,transcribed_unprocessed_pseudogene
ENSG00000267623,transcribed_unprocessed_pseudogene
ENSG00000266906,processed_pseudogene
ENSG00000267509,lncRNA
ENSG00000266928,lncRNA
ENSG00000267320,lncRNA
ENSG00000267238,lncRNA
ENSG00000260725,lncRNA
ENSG00000283403,lncRNA
ENSG00000267243,lncRNA
ENSG00000266893,lncRNA
ENSG00000267423,lncRNA
ENSG00000267537,lncRNA
ENSG00000266976,lncRNA
ENSG00000283269,transcribed_unprocessed_pseudogene
ENSG00000290606,lncRNA
MAN1A2P1,processed_pseudogene
ENSG00000267617,lncRNA
LINC00906,lncRNA
ENSG00000267683,lncRNA
ENSG00000267027,lncRNA
ENSG00000267240,lncRNA
RNA5SP470,rRNA_pseudogene
LINC01532,lncRNA
ENSG00000288017,lncRNA
UQCRFS1,protein_coding
UQCRFS1-DT,lncRNA
ENSG00000276251,lncRNA
ENSG00000276631,lncRNA
RN7SL340P,misc_RNA
ENSG00000287272,lncRNA
VSTM2B-DT,lncRNA
ENSG00000267574,lncRNA
ENSG00000266248,lncRNA
ENSG00000279387,TEC
VSTM2B,protein_coding
POP4,protein_coding
PLEKHF1,protein_coding
C19orf12,protein_coding
ENSG00000289030,lncRNA
ENSG00000286867,lncRNA
CCNE1,protein_coding
ENSG00000286538,lncRNA
ENSG00000267433,unprocessed_pseudogene
ENSG00000278895,TEC
PPIAP58,processed_pseudogene
URI1,protein_coding
RPL9P32,processed_pseudogene
ENSG00000267006,lncRNA
TAF9P3,processed_pseudogene
ENSG00000266910,processed_pseudogene
ENSG00000287859,lncRNA
ENSG00000288072,lncRNA
ENSG00000267223,lncRNA
ZNF536,protein_coding
ENSG00000289187,lncRNA
ENSG00000280061,TEC
ENSG00000267760,lncRNA
ENSG00000267081,lncRNA
LINC01834,lncRNA
ENSG00000267378,lncRNA
ENSG00000284430,lncRNA
TSHZ3,protein_coding
LINC01791,lncRNA
TSHZ3-AS1,lncRNA
ENSG00000278875,TEC
ENSG00000267636,lncRNA
LINC02959,lncRNA
LINC02841,lncRNA
ENSG00000261400,lncRNA
THEG5,lncRNA
RNA5SP471,rRNA_pseudogene
RNU6-967P,snRNA
LINC01837,lncRNA
LINC01533,lncRNA
LINC01782,lncRNA
ENSG00000267133,lncRNA
ENSG00000286041,lncRNA
ENSG00000288790,lncRNA
RNA5SP472,rRNA_pseudogene
ZNF507,protein_coding
DPY19L3-DT,lncRNA
DPY19L3,protein_coding
PDCD5,protein_coding
ANKRD27,protein_coding
SNORA68B,snoRNA
RPS12P31,processed_pseudogene
RN7SL789P,misc_RNA
ENSG00000267557,lncRNA
RGS9BP,protein_coding
NUDT19-DT,lncRNA
NUDT19,protein_coding
ENSG00000290058,lncRNA
ENSG00000267567,lncRNA
TDRD12,protein_coding
ENSG00000267245,processed_pseudogene
SLC7A9,protein_coding
ENSG00000267555,lncRNA
RN7SKP22,misc_RNA
CEP89,protein_coding
RPL31P60,processed_pseudogene
FAAP24,protein_coding
RHPN2,protein_coding
ENSG00000267611,processed_pseudogene
ENSG00000267725,processed_pseudogene
GPATCH1,protein_coding
WDR88,protein_coding
ENSG00000289378,lncRNA
LRP3,protein_coding
ENSG00000267054,lncRNA
ENSG00000273420,lncRNA
SLC7A10,protein_coding
ENSG00000267714,lncRNA
ENSG00000270212,lncRNA
ENSG00000267580,lncRNA
CEBPA,protein_coding
ENSG00000267727,lncRNA
CEBPA-DT,lncRNA
ENSG00000267130,lncRNA
RPS3AP50,processed_pseudogene
AKR1B1P7,processed_pseudogene
CEBPG,protein_coding
PEPD,protein_coding
ENSG00000266985,lncRNA
RPL21P131,processed_pseudogene
CHST8,protein_coding
KCTD15,protein_coding
ENSG00000289539,lncRNA
SUNO1,lncRNA
RN7SL150P,misc_RNA
ENSG00000287526,lncRNA
RPS4XP23,processed_pseudogene
RPS4XP20,processed_pseudogene
RPS4XP21,processed_pseudogene
CHCHD2P3,processed_pseudogene
LSM14A,protein_coding
GARRE1,protein_coding
RPL29P33,processed_pseudogene
ENSG00000267219,lncRNA
GPI,protein_coding
ENSG00000266953,protein_coding
PDCD2L,protein_coding
RN7SL154P,misc_RNA
ENSG00000267024,lncRNA
UBA2,protein_coding
WTIP,protein_coding
RPS26P55,processed_pseudogene
ZNF807P,unprocessed_pseudogene
SCGB1B2P,lncRNA
SCGB2B2,protein_coding
ENSG00000271049,processed_pseudogene
ENSG00000252230,snoRNA
ENSG00000268683,lncRNA
ENSG00000279971,TEC
SCGB2B3P,processed_pseudogene
ENSG00000279329,TEC
ZNF302,protein_coding
ENSG00000274104,lncRNA
ZNF181,protein_coding
ZNF599,protein_coding
ENSG00000270281,processed_pseudogene
LINC01801,lncRNA
ENSG00000261754,lncRNA
ENSG00000271666,processed_pseudogene
LINC02965,lncRNA
LINC03049,lncRNA
ENSG00000270624,processed_pseudogene
LINC00904,lncRNA
LINC01838,lncRNA
ZNF30-AS1,lncRNA
ZNF30,protein_coding
ENSG00000280106,TEC
ZNF792,protein_coding
GRAMD1A,protein_coding
GRAMD1A-AS1,lncRNA
ENSG00000271032,lncRNA
SCN1B,protein_coding
HPN,protein_coding
HPN-AS1,lncRNA
ENSG00000179066,lncRNA
ENSG00000285526,protein_coding
FXYD3,protein_coding
MIR6887,miRNA
LGI4,protein_coding
ENSG00000279619,TEC
FXYD1,protein_coding
ENSG00000221857,lncRNA
FXYD7,protein_coding
FXYD5,protein_coding
FAM187B,protein_coding
FAM187B2P,unprocessed_pseudogene
LSR,protein_coding
ENSG00000271366,lncRNA
ENSG00000268947,lncRNA
ENSG00000288942,lncRNA
USF2,protein_coding
HAMP,protein_coding
MAG,protein_coding
ENSG00000289845,lncRNA
CD22,protein_coding
ENSG00000269553,lncRNA
MIR5196,miRNA
FFAR1,protein_coding
FFAR3,protein_coding
GPR42,protein_coding
EEF1A1P7,processed_pseudogene
LINC01531,lncRNA
ENSG00000283479,transcribed_unprocessed_pseudogene
RN7SL491P,misc_RNA
ENSG00000233214,lncRNA
ENSG00000232680,lncRNA
ENSG00000288731,lncRNA
ENSG00000289246,lncRNA
FFAR2,protein_coding
KRTDAP,protein_coding
DMKN,protein_coding
SBSN,protein_coding
GAPDHS,protein_coding
TMEM147-AS1,lncRNA
TMEM147,protein_coding
ATP4A,protein_coding
ENSG00000283907,lncRNA
ENSG00000291292,unitary_pseudogene
PMIS2,protein_coding
LINC01766,lncRNA
HAUS5-DT,lncRNA
HAUS5,protein_coding
RBM42,protein_coding
ETV2,protein_coding
COX6B1,protein_coding
UPK1A,protein_coding
UPK1A-AS1,lncRNA
TYMSP2,processed_pseudogene
ZBTB32,protein_coding
KMT2B,protein_coding
IGFLR1,protein_coding
ENSG00000267120,protein_coding
U2AF1L4,protein_coding
PSENEN,protein_coding
ENSG00000188223,protein_coding
ENSG00000267439,lncRNA
LIN37,protein_coding
ENSG00000267328,lncRNA
HSPB6,protein_coding
PROSER3,protein_coding
ENSG00000267049,lncRNA
ARHGAP33,protein_coding
TEX14BP,transcribed_unitary_pseudogene
PRODH2,protein_coding
NPHS1,protein_coding
KIRREL2,protein_coding
APLP1,protein_coding
RN7SL402P,misc_RNA
NFKBID,protein_coding
ENSG00000280194,TEC
HCST,protein_coding
TYROBP,protein_coding
LRFN3,protein_coding
ENSG00000267786,lncRNA
ENSG00000267113,processed_pseudogene
ENSG00000267388,lncRNA
SDHAF1,protein_coding
SYNE4,protein_coding
ENSG00000248101,lncRNA
ALKBH6,protein_coding
ENSG00000267698,lncRNA
CLIP3,protein_coding
THAP8,protein_coding
WDR62,protein_coding
ENSG00000280023,TEC
OVOL3,protein_coding
POLR2I,protein_coding
TBCB,protein_coding
ENSG00000279504,TEC
CAPNS1,protein_coding
ENSG00000270760,lncRNA
COX7A1,protein_coding
ENSG00000267005,processed_pseudogene
ZNF565,protein_coding
ZNF146,protein_coding
ENSG00000267053,lncRNA
LINC00665,lncRNA
ZFP14,protein_coding
ENSG00000266973,lncRNA
ENSG00000267363,lncRNA
ZFP82,protein_coding
ENSG00000267142,processed_pseudogene
ZNF566,protein_coding
ZNF566-AS1,lncRNA
CTBP2P7,processed_pseudogene
ZNF260,protein_coding
ENSG00000228629,lncRNA
ZNF529,protein_coding
ZNF529-AS1,lncRNA
ZNF382,protein_coding
ZNF461,protein_coding
ENSG00000276071,lncRNA
ZNF567-DT,lncRNA
ZNF567,protein_coding
ZNF850,protein_coding
ENSG00000267260,lncRNA
ENSG00000267353,lncRNA
ZNF790-AS1,lncRNA
ZNF790,protein_coding
ZNF345,protein_coding
ENSG00000291239,protein_coding
ZNF829,protein_coding
RPL31P61,processed_pseudogene
ZNF568,protein_coding
ZNF420,protein_coding
ENSG00000275547,unprocessed_pseudogene
ENSG00000267345,lncRNA
ENSG00000267672,lncRNA
ENSG00000267360,protein_coding
ZNF585A,protein_coding
ENSG00000267437,lncRNA
ZNF585B,protein_coding
ZNF383,protein_coding
ENSG00000267605,lncRNA
LINC01535,lncRNA
ENSG00000286449,lncRNA
ZNF875,protein_coding
ENSG00000276846,lncRNA
ENSG00000267682,lncRNA
ZNF527,protein_coding
ENSG00000279936,TEC
ZNF569,protein_coding
ZNF570,protein_coding
ZNF793-AS1,lncRNA
ENSG00000267115,lncRNA
ZNF793,protein_coding
ENSG00000180458,lncRNA
ZNF571-AS1,lncRNA
ZNF540,protein_coding
ZNF571,protein_coding
ZFP30,protein_coding
ZNF781,lncRNA
ENSG00000267552,protein_coding
SELENOKP1,processed_pseudogene
ZNF607,protein_coding
ENSG00000289748,transcribed_processed_pseudogene
ENSG00000267152,lncRNA
ENSG00000287496,lncRNA
ZNF573,protein_coding
ENSG00000267422,transcribed_processed_pseudogene
ENSG00000291089,lncRNA
ENSG00000267640,transcribed_unprocessed_pseudogene
WDR87BP,lncRNA
WDR87,protein_coding
SIPA1L3,protein_coding
ENSG00000268051,lncRNA
ENSG00000268764,lncRNA
ENSG00000269653,lncRNA
ENSG00000268499,lncRNA
RN7SL663P,misc_RNA
DPF1,protein_coding
SPINT2,protein_coding
PPP1R14A,protein_coding
ENSG00000267748,protein_coding
ENSG00000286037,lncRNA
YIF1B,protein_coding
C19orf33,protein_coding
KCNK6,protein_coding
CATSPERG,protein_coding
ENSG00000266963,lncRNA
PSMD8,protein_coding
GGN,protein_coding
ENSG00000267090,lncRNA
SPRED3,protein_coding
FAM98C,protein_coding
RASGRP4,protein_coding
RYR1,protein_coding
ENSG00000269445,lncRNA
ENSG00000268055,lncRNA
MAP4K1,protein_coding
MAP4K1-AS1,lncRNA
EIF3K,protein_coding
ACTN4,protein_coding
ENSG00000267375,lncRNA
CAPN12,protein_coding
ENSG00000267892,lncRNA
LGALS7,protein_coding
LGALS7B,protein_coding
RNU6-140P,snRNA
LGALS4,protein_coding
ECH1,protein_coding
ENSG00000268083,protein_coding
ENSG00000268756,lncRNA
HNRNPL,protein_coding
ENSG00000269688,lncRNA
RINL,protein_coding
ENSG00000269050,lncRNA
SIRT2,protein_coding
NFKBIB,protein_coding
CCER2,protein_coding
SARS2,protein_coding
ENSG00000269547,protein_coding
MRPS12,protein_coding
ERVK9-11,lncRNA
FBXO17,protein_coding
ENSG00000287271,lncRNA
FBXO27,protein_coding
ENSG00000267992,lncRNA
ACP7,protein_coding
PAK4,protein_coding
ENSG00000269172,lncRNA
NCCRP1,protein_coding
SYCN,protein_coding
IFNL3P1,unprocessed_pseudogene
IFNL3,protein_coding
IFNL4,protein_coding
MSRB1P1,processed_pseudogene
IFNL4P1,unprocessed_pseudogene
IFNL2,protein_coding
IFNL1,protein_coding
LRFN1,protein_coding
GMFG,protein_coding
ENSG00000290031,lncRNA
ENSG00000269246,lncRNA
SAMD4B,protein_coding
RN7SL566P,misc_RNA
PAF1,protein_coding
MED29,protein_coding
ENSG00000288919,lncRNA
ZFP36,protein_coding
MIR4530,miRNA
PLEKHG2,protein_coding
RPS16,protein_coding
SUPT5H,protein_coding
TIMM50,protein_coding
DLL3,protein_coding
SELENOV,protein_coding
ENSG00000288770,lncRNA
EID2B,protein_coding
ENSG00000269792,lncRNA
TDGF1P7,processed_pseudogene
EID2,protein_coding
ENSG00000269588,unprocessed_pseudogene
ENSG00000269188,unprocessed_pseudogene
RPS29P24,processed_pseudogene
RPS29P25,processed_pseudogene
RPS29P26,processed_pseudogene
LGALS13,protein_coding
ENSG00000269519,processed_pseudogene
ENSG00000290598,lncRNA
ENSG00000268153,transcribed_unprocessed_pseudogene
RPS29P30,processed_pseudogene
LGALS16,protein_coding
LGALS17A,lncRNA
ENSG00000226025,transcribed_unprocessed_pseudogene
ENSG00000269460,lncRNA
ENSG00000268088,transcribed_unprocessed_pseudogene
RPS29P27,processed_pseudogene
LGALS14,protein_coding
ENSG00000278813,unprocessed_pseudogene
CLC,protein_coding
LEUTX,protein_coding
ENSG00000276445,lncRNA
DYRK1B,protein_coding
